transaction_id,date,amount,vendor,department,account_type,payment_method,employee,invoice_id,fraud_label,fraud_type
TX-000068,2024-01-02 13:33:00,817.51,Vendor_043,Operations,Operations,Wire,Emp_067,INV-2024-0000067,0,normal
TX-000069,2024-01-02 14:10:00,1350.62,Vendor_041,HR,Operations,Card,Emp_017,INV-2024-0000058,0,normal
TX-000070,2024-01-02 14:32:00,2491.78,Vendor_112,Operations,Operations,Check,Emp_072,INV-2024-0000050,0,normal
TX-000071,2024-01-02 14:34:00,727.36,Vendor_067,Sales,Supplies,Check,Emp_091,INV-2024-0000057,0,normal
TX-000072,2024-01-02 14:40:00,3733.05,Vendor_009,HR,Consulting,Check,Emp_025,INV-2024-0000043,0,normal
TX-000073,2024-01-02 14:45:00,3468.25,Vendor_061,Marketing,IT,Check,Emp_058,INV-2024-0000068,0,normal
TX-000074,2024-01-02 15:12:00,2445.24,Vendor_100,Support,IT,Check,Emp_119,INV-2024-0000065,0,normal
TX-000075,2024-01-02 15:18:00,3765.98,Vendor_079,Finance,Supplies,Wire,Emp_014,INV-2024-0000060,0,normal
TX-000076,2024-01-02 15:33:00,4373.92,Vendor_095,Marketing,Travel,ACH,Emp_056,INV-2024-0000074,0,normal
TX-000077,2024-01-02 16:53:00,1033.58,Vendor_035,Sales,Supplies,Wire,Emp_105,INV-2024-0000061,0,normal
TX-000078,2024-01-02 17:01:00,3141.57,Vendor_021,Marketing,Supplies,Wire,Emp_056,INV-2024-0000044,0,normal
TX-000079,2024-01-02 17:30:00,2273.97,Vendor_012,Legal,Supplies,Check,Emp_086,INV-2024-0000071,0,normal
TX-000080,2024-01-02 18:31:00,665.21,Vendor_022,Sales,Supplies,Check,Emp_098,INV-2024-0000070,0,normal
TX-000081,2024-01-02 19:43:00,5054.32,Vendor_002,IT,Supplies,Card,Emp_040,INV-2024-0002428,1,low_history_high_amount
TX-000082,2024-01-02 20:13:00,3140.22,Vendor_021,Marketing,Supplies,Wire,Emp_056,INV-2024-0002338,1,same_day_burst
TX-000083,2024-01-02 20:38:00,10473.71,Vendor_064,Finance,Supplies,ACH,Emp_001,INV-2024-0002388,1,low_history_high_amount
TX-000084,2024-01-03 09:13:00,1358.62,Vendor_037,Operations,Consulting,Wire,Emp_072,INV-2024-0000083,0,normal
TX-000085,2024-01-03 09:28:00,2232.08,Vendor_055,Finance,Travel,Wire,Emp_015,INV-2024-0000097,0,normal
TX-000086,2024-01-03 09:39:00,3534.73,Vendor_079,Finance,Supplies,Check,Emp_005,INV-2024-0000108,0,normal
TX-000087,2024-01-03 09:43:00,8058.86,Vendor_060,Marketing,Operations,ACH,Emp_046,INV-2024-0000095,0,normal
TX-000088,2024-01-03 09:57:00,1010.68,Vendor_116,Support,Supplies,ACH,Emp_120,INV-2024-0000090,0,normal
TX-000089,2024-01-03 10:04:00,3460.84,Vendor_009,HR,Consulting,Check,Emp_023,INV-2024-0000106,0,normal
TX-000090,2024-01-03 10:12:00,2472.73,Vendor_025,Marketing,Supplies,Card,Emp_046,INV-2024-0000103,0,normal
TX-000091,2024-01-03 10:18:00,1256.03,Vendor_032,Sales,IT,Wire,Emp_103,INV-2024-0000100,0,normal
TX-000092,2024-01-03 10:30:00,969.99,Vendor_004,Finance,Consulting,Card,Emp_005,INV-2024-0000104,0,normal
TX-000093,2024-01-03 10:38:00,1610.92,Vendor_037,Operations,Consulting,Wire,Emp_068,INV-2024-0000110,0,normal
TX-000094,2024-01-03 10:40:00,3908.34,Vendor_022,Sales,Supplies,Wire,Emp_104,INV-2024-0002357,1,low_history_high_amount
TX-000095,2024-01-03 12:01:00,2601.89,Vendor_112,Operations,Payroll,Wire,Emp_064,INV-2024-0000099,0,normal
TX-000096,2024-01-03 12:02:00,6661.7,Vendor_048,Finance,Supplies,Card,Emp_014,INV-2024-0000088,0,normal
TX-000097,2024-01-03 12:13:00,8093.61,Vendor_114,Marketing,Travel,Check,Emp_056,INV-2024-0000082,0,normal
TX-000098,2024-01-03 12:15:00,2981.59,Vendor_061,Marketing,Payroll,Card,Emp_052,INV-2024-0000102,0,normal
TX-000099,2024-01-03 12:21:00,5024.84,Vendor_015,Marketing,Consulting,Wire,Emp_059,INV-2024-0000092,0,normal
TX-000100,2024-01-03 12:25:00,3430.75,Vendor_117,Operations,Payroll,Wire,Emp_063,INV-2024-0000107,0,normal
TX-000101,2024-01-03 12:30:00,898.84,Vendor_056,Sales,Operations,ACH,Emp_104,INV-2024-0000101,0,normal
TX-000102,2024-01-03 12:37:00,3933.51,Vendor_030,Sales,Consulting,ACH,Emp_098,INV-2024-0000111,0,normal
TX-000103,2024-01-03 13:07:00,4186.05,Vendor_039,Marketing,Consulting,Check,Emp_052,INV-2024-0000004,1,duplicate_invoice
TX-000104,2024-01-03 13:07:00,3844.03,Vendor_063,IT,Payroll,Wire,Emp_041,INV-2024-0000084,0,normal
TX-000105,2024-01-03 13:10:00,1884.3,Vendor_110,Operations,Consulting,Check,Emp_071,INV-2024-0000112,0,normal
TX-000106,2024-01-03 13:22:00,3422.36,Vendor_120,Support,Payroll,Card,Emp_116,INV-2024-0000087,0,normal
TX-000107,2024-01-03 14:04:00,3407.6,Vendor_055,Operations,IT,Check,Emp_070,INV-2024-0000098,0,normal
TX-000108,2024-01-03 14:06:00,3334.14,Vendor_064,Support,Operations,Check,Emp_107,INV-2024-0000079,0,normal
TX-000109,2024-01-03 14:19:00,1695.64,Vendor_065,IT,Operations,Wire,Emp_031,INV-2024-0000078,0,normal
TX-000110,2024-01-03 14:41:00,9256.14,Vendor_096,IT,Travel,ACH,Emp_042,INV-2024-0000089,0,normal
TX-000111,2024-01-03 14:57:00,4620.6,Vendor_057,Finance,Operations,ACH,Emp_005,INV-2024-0000081,0,normal
TX-000112,2024-01-03 15:24:00,641.28,Vendor_108,Operations,Payroll,Check,Emp_065,INV-2024-0000105,0,normal
TX-000113,2024-01-03 15:39:00,2870.49,Vendor_063,IT,Supplies,ACH,Emp_035,INV-2024-0000059,1,duplicate_invoice
TX-000114,2024-01-03 15:46:00,5971.61,Vendor_057,Finance,IT,Card,Emp_006,INV-2024-0000093,0,normal
TX-000115,2024-01-03 15:57:00,4346.95,Vendor_044,Sales,IT,Check,Emp_094,INV-2024-0000094,0,normal
TX-000116,2024-01-03 16:02:00,843.78,Vendor_115,HR,Consulting,Card,Emp_030,INV-2024-0000086,0,normal
TX-000117,2024-01-03 16:02:00,1037.29,Vendor_032,Marketing,IT,Check,Emp_048,INV-2024-0000091,0,normal
TX-000118,2024-01-03 17:07:00,2491.37,Vendor_072,Sales,Operations,Wire,Emp_098,INV-2024-0000080,0,normal
TX-000119,2024-01-03 17:11:00,1904.25,Vendor_055,Finance,Travel,Wire,Emp_014,INV-2024-0000096,0,normal
TX-000120,2024-01-03 17:32:00,1198.96,Vendor_099,Marketing,IT,Card,Emp_055,INV-2024-0000109,0,normal
TX-000121,2024-01-03 17:41:00,3183.99,Vendor_030,Operations,Travel,ACH,Emp_067,INV-2024-0000085,0,normal
TX-000122,2024-01-03 18:19:00,2237.62,Vendor_055,Finance,Travel,Wire,Emp_014,INV-2024-0002329,1,same_day_burst
TX-000123,2024-01-03 18:37:00,2646.96,Vendor_030,Operations,Travel,ACH,Emp_067,INV-2024-0002256,1,same_day_burst
TX-000124,2024-01-04 07:18:00,3300.92,Vendor_032,Sales,IT,Card,Emp_103,INV-2024-0002370,1,low_history_high_amount
TX-000125,2024-01-04 07:23:00,736.18,Vendor_078,Finance,Consulting,Card,Emp_011,INV-2024-0000125,0,normal
TX-000126,2024-01-04 08:03:00,524.79,Vendor_071,Marketing,Travel,ACH,Emp_053,INV-2024-0000119,0,normal
TX-000127,2024-01-04 08:12:00,1177.48,Vendor_115,Finance,Payroll,Check,Emp_013,INV-2024-0000121,0,normal
TX-000128,2024-01-04 09:13:00,3431.79,Vendor_021,Marketing,Payroll,Wire,Emp_054,INV-2024-0000113,0,normal
TX-000129,2024-01-04 10:26:00,2175.24,Vendor_002,Legal,Operations,Check,Emp_078,INV-2024-0000122,0,normal
TX-000130,2024-01-04 10:40:00,10196.43,Vendor_118,Operations,Operations,Card,Emp_073,INV-2024-0000126,0,normal
TX-000131,2024-01-04 11:55:00,1585.26,Vendor_080,IT,Supplies,Wire,Emp_035,INV-2024-0000127,0,normal
TX-000132,2024-01-04 11:56:00,1773.06,Vendor_103,Support,Operations,ACH,Emp_110,INV-2024-0000124,0,normal
TX-000133,2024-01-04 12:17:00,538.49,Vendor_056,Sales,Consulting,Check,Emp_103,INV-2024-0000134,0,normal
TX-000134,2024-01-04 13:00:00,6053.78,Vendor_001,HR,Supplies,ACH,Emp_017,INV-2024-0000131,0,normal
TX-000135,2024-01-04 13:18:00,2113.2,Vendor_023,Marketing,IT,Check,Emp_052,INV-2024-0000139,0,normal
TX-000136,2024-01-04 13:45:00,1463.82,Vendor_064,Support,Operations,Wire,Emp_114,INV-2024-0000118,0,normal
TX-000137,2024-01-04 13:51:00,9452.52,Vendor_044,Sales,IT,Check,Emp_093,INV-2024-0000133,0,normal
TX-000138,2024-01-04 13:53:00,1247.79,Vendor_037,Operations,Consulting,Wire,Emp_065,INV-2024-0000129,0,normal
TX-000139,2024-01-04 13:55:00,1186.86,Vendor_065,Support,Operations,Card,Emp_120,INV-2024-0000115,0,normal
TX-000140,2024-01-04 13:58:00,1709.63,Vendor_086,Support,Consulting,Card,Emp_106,INV-2024-0000114,0,normal
TX-000141,2024-01-04 14:12:00,1132.23,Vendor_032,Sales,Supplies,Wire,Emp_104,INV-2024-0000116,0,normal
TX-000142,2024-01-04 14:23:00,3725.42,Vendor_057,Finance,Consulting,Wire,Emp_010,INV-2024-0000120,0,normal
TX-000143,2024-01-04 14:32:00,1614.94,Vendor_089,Finance,Supplies,Wire,Emp_009,INV-2024-0000132,0,normal
TX-000144,2024-01-04 14:33:00,4406.15,Vendor_039,HR,IT,ACH,Emp_019,INV-2024-0000130,0,normal
TX-000145,2024-01-04 15:13:00,532.54,Vendor_018,IT,Payroll,Card,Emp_035,INV-2024-0000117,0,normal
TX-000146,2024-01-04 15:18:00,2952.87,Vendor_024,IT,Supplies,Card,Emp_038,INV-2024-0000135,0,normal
TX-000147,2024-01-04 15:32:00,1403.35,Vendor_089,Finance,Travel,Wire,Emp_006,INV-2024-0000138,0,normal
TX-000148,2024-01-04 16:28:00,1558.66,Vendor_020,Sales,Consulting,Card,Emp_092,INV-2024-0000137,0,normal
TX-000149,2024-01-04 17:01:00,669.99,Vendor_119,Operations,Consulting,Wire,Emp_074,INV-2024-0000123,0,normal
TX-000150,2024-01-04 17:50:00,2391.54,Vendor_105,Support,Consulting,Check,Emp_115,INV-2024-0000128,0,normal
TX-000151,2024-01-04 18:11:00,823.85,Vendor_119,IT,Consulting,Wire,Emp_039,INV-2024-0000136,0,normal
TX-000152,2024-01-04 23:01:00,969.71,Vendor_119,IT,Consulting,Wire,Emp_039,INV-2024-0002307,1,same_day_burst
TX-000153,2024-01-04 23:26:00,1262.65,Vendor_089,Finance,Travel,Wire,Emp_006,INV-2024-0002315,1,same_day_burst
TX-000154,2024-01-05 07:03:00,2386.5,Vendor_036,Sales,Operations,Card,Emp_103,INV-2024-0000143,0,normal
TX-000155,2024-01-05 08:53:00,2679.9,Vendor_113,Finance,Consulting,ACH,Emp_011,INV-2024-0000142,0,normal
TX-000156,2024-01-05 09:24:00,4583.23,Vendor_112,Operations,Payroll,Wire,Emp_069,INV-2024-0000171,0,normal
TX-000157,2024-01-05 09:26:00,726.8,Vendor_087,Support,IT,Check,Emp_110,INV-2024-0000148,0,normal
TX-000158,2024-01-05 09:39:00,1331.7,Vendor_035,Support,Supplies,ACH,Emp_119,INV-2024-0000168,0,normal
TX-000159,2024-01-05 10:13:00,1189.96,Vendor_089,Finance,Travel,Wire,Emp_012,INV-2024-0000163,0,normal
TX-000160,2024-01-05 10:36:00,5577.81,Vendor_057,Finance,IT,Card,Emp_002,INV-2024-0000156,0,normal
TX-000161,2024-01-05 10:40:00,4763.29,Vendor_095,Support,Supplies,ACH,Emp_117,INV-2024-0000153,0,normal
TX-000162,2024-01-05 11:29:00,614.16,Vendor_071,HR,Travel,Card,Emp_030,INV-2024-0000144,0,normal
TX-000163,2024-01-05 11:33:00,3676.74,Vendor_003,Finance,IT,Check,Emp_006,INV-2024-0000140,0,normal
TX-000164,2024-01-05 11:34:00,5842.95,Vendor_048,Finance,Travel,Wire,Emp_013,INV-2024-0000157,0,normal
TX-000165,2024-01-05 11:35:00,3356.09,Vendor_055,Finance,Consulting,ACH,Emp_011,INV-2024-0000152,0,normal
TX-000166,2024-01-05 11:52:00,1063.12,Vendor_052,Operations,Consulting,ACH,Emp_065,INV-2024-0000160,0,normal
TX-000167,2024-01-05 12:02:00,2485.52,Vendor_090,Sales,Supplies,ACH,Emp_097,INV-2024-0000164,0,normal
TX-000168,2024-01-05 12:19:00,5150.0,Vendor_040,IT,Supplies,Card,Emp_041,INV-2024-0000166,0,normal
TX-000169,2024-01-05 12:29:00,2529.07,Vendor_064,Support,Supplies,Check,Emp_119,INV-2024-0000161,0,normal
TX-000170,2024-01-05 13:00:00,7049.58,Vendor_098,Legal,Travel,Card,Emp_084,INV-2024-0000147,0,normal
TX-000171,2024-01-05 13:01:00,798.18,Vendor_115,Finance,Payroll,Card,Emp_015,INV-2024-0000167,0,normal
TX-000172,2024-01-05 13:10:00,2226.54,Vendor_084,Operations,Supplies,ACH,Emp_063,INV-2024-0000169,0,normal
TX-000173,2024-01-05 13:23:00,6594.19,Vendor_046,HR,IT,Check,Emp_018,INV-2024-0000159,0,normal
TX-000174,2024-01-05 14:13:00,1122.52,Vendor_037,Operations,Consulting,Wire,Emp_067,INV-2024-0000165,0,normal
TX-000175,2024-01-05 14:15:00,1305.31,Vendor_010,Marketing,Consulting,Card,Emp_055,INV-2024-0000158,0,normal
TX-000176,2024-01-05 14:35:00,1037.71,Vendor_029,IT,Supplies,Card,Emp_034,INV-2024-0000162,0,normal
TX-000177,2024-01-05 14:38:00,2543.95,Vendor_112,Operations,Payroll,Check,Emp_072,INV-2024-0000149,0,normal
TX-000178,2024-01-05 14:47:00,3859.42,Vendor_016,IT,Operations,Card,Emp_044,INV-2024-0000154,0,normal
TX-000179,2024-01-05 15:30:00,9052.62,Vendor_102,Marketing,Consulting,Card,Emp_052,INV-2024-0000155,0,normal
TX-000180,2024-01-05 15:34:00,1405.66,Vendor_066,HR,IT,Wire,Emp_021,INV-2024-0000170,0,normal
TX-000181,2024-01-05 15:37:00,643.17,Vendor_004,Finance,Consulting,ACH,Emp_009,INV-2024-0000145,0,normal
TX-000182,2024-01-05 16:08:00,1102.69,Vendor_085,Sales,IT,ACH,Emp_102,INV-2024-0000141,0,normal
TX-000183,2024-01-05 16:09:00,1052.33,Vendor_087,HR,Supplies,Card,Emp_030,INV-2024-0000146,0,normal
TX-000184,2024-01-05 16:39:00,2390.0,Vendor_112,Operations,Payroll,ACH,Emp_072,INV-2024-0002262,1,split_payment
TX-000185,2024-01-05 16:55:00,1548.37,Vendor_065,IT,Operations,Wire,Emp_034,INV-2024-0000150,0,normal
TX-000186,2024-01-05 17:53:00,1073.3,Vendor_119,Operations,Consulting,Check,Emp_070,INV-2024-0000151,0,normal
TX-000187,2024-01-06 01:18:00,7286.24,Vendor_023,Marketing,IT,ACH,Emp_052,INV-2024-0002306,1,low_history_high_amount
TX-000188,2024-01-06 02:40:00,19274.28,Vendor_095,Support,Supplies,Check,Emp_117,INV-2024-0002278,1,low_history_high_amount
TX-000189,2024-01-06 08:54:00,3682.59,Vendor_016,IT,Travel,Wire,Emp_033,INV-2024-0000172,0,normal
TX-000190,2024-01-06 09:09:00,752.34,Vendor_052,Operations,Consulting,Card,Emp_072,INV-2024-0000173,0,normal
TX-000191,2024-01-06 09:59:00,9018.77,Vendor_017,Legal,Operations,Wire,Emp_090,INV-2024-0000184,0,normal
TX-000192,2024-01-06 10:22:00,2634.71,Vendor_059,Marketing,Payroll,Check,Emp_048,INV-2024-0000180,0,normal
TX-000193,2024-01-06 11:12:00,1853.17,Vendor_036,Sales,Travel,ACH,Emp_091,INV-2024-0000175,0,normal
TX-000194,2024-01-06 11:33:00,3269.23,Vendor_055,Finance,Payroll,ACH,Emp_004,INV-2024-0000185,0,normal
TX-000195,2024-01-06 12:54:00,4081.38,Vendor_063,IT,Payroll,Card,Emp_040,INV-2024-0000183,0,normal
TX-000196,2024-01-06 13:01:00,2250.38,Vendor_080,IT,Supplies,Card,Emp_040,INV-2024-0000177,0,normal
TX-000197,2024-01-06 13:40:00,1300.0,Vendor_033,Operations,Operations,Check,Emp_063,INV-2024-0000176,0,normal
TX-000198,2024-01-06 14:10:00,4115.95,Vendor_031,IT,Operations,ACH,Emp_037,INV-2024-0000178,0,normal
TX-000199,2024-01-06 14:49:00,626.99,Vendor_011,Marketing,Operations,Check,Emp_047,INV-2024-0000174,0,normal
TX-000200,2024-01-06 14:59:00,2305.97,Vendor_016,IT,Travel,Check,Emp_033,INV-2024-0000179,0,normal
TX-000201,2024-01-06 15:25:00,784.74,Vendor_078,HR,Travel,ACH,Emp_021,INV-2024-0000186,0,normal
TX-000202,2024-01-06 15:30:00,2630.16,Vendor_084,Support,Supplies,Wire,Emp_117,INV-2024-0000182,0,normal
TX-000203,2024-01-06 15:38:00,2517.08,Vendor_112,Operations,Payroll,Check,Emp_071,INV-2024-0000149,1,duplicate_invoice
TX-000204,2024-01-06 18:14:00,9644.21,Vendor_096,IT,Supplies,ACH,Emp_031,INV-2024-0000181,0,normal
TX-000205,2024-01-07 07:15:00,615.09,Vendor_056,Sales,Consulting,Check,Emp_101,INV-2024-0000192,0,normal
TX-000206,2024-01-07 07:19:00,768.0,Vendor_104,Marketing,Operations,ACH,Emp_058,INV-2024-0000187,0,normal
TX-000207,2024-01-07 09:59:00,464.41,Vendor_027,IT,Supplies,Wire,Emp_044,INV-2024-0000198,0,normal
TX-000208,2024-01-07 10:25:00,3061.13,Vendor_016,IT,Operations,Check,Emp_045,INV-2024-0000201,0,normal
TX-000209,2024-01-07 11:20:00,1979.98,Vendor_117,Operations,IT,Wire,Emp_071,INV-2024-0000199,0,normal
TX-000210,2024-01-07 11:58:00,3302.75,Vendor_088,Legal,Travel,Card,Emp_078,INV-2024-0000190,0,normal
TX-000211,2024-01-07 12:09:00,5277.79,Vendor_062,Sales,Travel,ACH,Emp_101,INV-2024-0000189,0,normal
TX-000212,2024-01-07 12:38:00,1062.17,Vendor_099,Marketing,IT,Card,Emp_058,INV-2024-0000194,0,normal
TX-000213,2024-01-07 12:54:00,3408.94,Vendor_058,HR,Payroll,Wire,Emp_016,INV-2024-0000195,0,normal
TX-000214,2024-01-07 13:31:00,2450.26,Vendor_006,Support,Operations,Check,Emp_111,INV-2024-0000188,0,normal
TX-000215,2024-01-07 15:29:00,3722.66,Vendor_003,Support,Payroll,Wire,Emp_113,INV-2024-0000191,0,normal
TX-000216,2024-01-07 17:05:00,9210.19,Vendor_096,IT,Payroll,ACH,Emp_043,INV-2024-0000196,0,normal
TX-000217,2024-01-07 17:07:00,3400.0,Vendor_064,Support,Operations,Check,Emp_108,INV-2024-0000197,0,normal
