transaction_id,date,amount,vendor,department,account_type,payment_method,employee,invoice_id,fraud_label,fraud_type
TX-000016,2024-01-01 12:13:00,2276.41,Vendor_086,IT,Operations,Wire,Emp_038,INV-2024-0000003,0,normal
TX-000017,2024-01-01 12:17:00,1288.16,Vendor_060,Operations,Travel,Wire,Emp_065,INV-2024-0000005,0,normal
TX-000018,2024-01-01 12:37:00,4465.59,Vendor_073,Sales,Travel,Card,Emp_093,INV-2024-0000013,0,normal
TX-000019,2024-01-01 13:19:00,1742.82,Vendor_110,Operations,Payroll,Wire,Emp_070,INV-2024-0000015,0,normal
TX-000020,2024-01-01 13:31:00,1097.55,Vendor_050,HR,Travel,ACH,Emp_022,INV-2024-0000010,0,normal
TX-000021,2024-01-01 13:55:00,2200.04,Vendor_042,Marketing,Operations,Card,Emp_053,INV-2024-0000001,0,normal
TX-000022,2024-01-01 14:24:00,3119.25,Vendor_070,IT,Consulting,Card,Emp_031,INV-2024-0000007,0,normal
TX-000023,2024-01-01 14:45:00,2320.7,Vendor_112,IT,Supplies,Check,Emp_045,INV-2024-0000014,0,normal
TX-000024,2024-01-01 14:58:00,4859.08,Vendor_085,Marketing,Operations,Wire,Emp_056,INV-2024-0000006,0,normal
TX-000025,2024-01-01 15:12:00,2055.19,Vendor_004,IT,IT,Check,Emp_042,INV-2024-0000008,0,normal
TX-000026,2024-01-01 15:51:00,3758.7,Vendor_112,IT,Supplies,ACH,Emp_038,INV-2024-0000019,0,normal
TX-000027,2024-01-01 16:36:00,1212.64,Vendor_119,Legal,Travel,ACH,Emp_079,INV-2024-0000020,0,normal
TX-000028,2024-01-01 16:49:00,3408.18,Vendor_011,Legal,Payroll,Check,Emp_080,INV-2024-0000025,0,normal
TX-000029,2024-01-02 07:07:00,2742.2,Vendor_021,Operations,Consulting,Card,Emp_063,INV-2024-0000056,0,normal
TX-000030,2024-01-02 07:14:00,598.63,Vendor_031,HR,IT,ACH,Emp_027,INV-2024-0000065,0,normal
TX-000031,2024-01-02 08:01:00,12394.42,Vendor_026,IT,Supplies,Check,Emp_034,INV-2024-0000045,0,normal
TX-000032,2024-01-02 08:04:00,1738.81,Vendor_036,IT,Travel,Check,Emp_040,INV-2024-0000042,0,normal
TX-000033,2024-01-02 08:33:00,3317.66,Vendor_069,IT,Payroll,ACH,Emp_034,INV-2024-0000033,0,normal
TX-000034,2024-01-02 08:35:00,3868.16,Vendor_052,Legal,Supplies,Card,Emp_089,INV-2024-0000041,0,normal
TX-000035,2024-01-02 09:05:00,1605.67,Vendor_102,HR,Consulting,Check,Emp_030,INV-2024-0000038,0,normal
TX-000036,2024-01-02 09:37:00,4511.13,Vendor_073,Sales,Travel,ACH,Emp_097,INV-2024-0000013,1,duplicate_invoice
TX-000037,2024-01-02 09:48:00,1542.93,Vendor_086,IT,Payroll,ACH,Emp_031,INV-2024-0000046,0,normal
TX-000038,2024-01-02 10:00:00,2391.77,Vendor_051,Marketing,Operations,ACH,Emp_048,INV-2024-0000040,0,normal
TX-000039,2024-01-02 10:32:00,1918.28,Vendor_115,Sales,Operations,Wire,Emp_093,INV-2024-0000032,0,normal
TX-000040,2024-01-02 10:32:00,2721.73,Vendor_018,Marketing,Consulting,Check,Emp_050,INV-2024-0000036,0,normal
TX-000041,2024-01-02 10:46:00,5805.89,Vendor_091,Finance,Consulting,ACH,Emp_011,INV-2024-0000044,0,normal
TX-000042,2024-01-02 10:53:00,3640.15,Vendor_020,Marketing,Travel,Wire,Emp_050,INV-2024-0000063,0,normal
TX-000043,2024-01-02 11:06:00,4151.3,Vendor_085,Marketing,Operations,Card,Emp_060,INV-2024-0000034,0,normal
TX-000044,2024-01-02 11:16:00,1100.0,Vendor_102,HR,Consulting,ACH,Emp_022,INV-2024-0000066,0,normal
TX-000045,2024-01-02 11:30:00,1020.6,Vendor_031,HR,Operations,ACH,Emp_020,INV-2024-0000064,0,normal
TX-000046,2024-01-02 11:44:00,2671.77,Vendor_087,HR,Travel,Wire,Emp_030,INV-2024-0000057,0,normal
TX-000047,2024-01-02 12:18:00,1106.31,Vendor_093,Finance,Payroll,ACH,Emp_011,INV-2024-0000030,0,normal
TX-000048,2024-01-02 12:54:00,1754.94,Vendor_061,Marketing,Operations,Check,Emp_054,INV-2024-0000061,0,normal
TX-000049,2024-01-02 13:03:00,1572.98,Vendor_110,IT,Payroll,Wire,Emp_044,INV-2024-0000049,0,normal
TX-000050,2024-01-02 13:12:00,3149.12,Vendor_008,Support,Operations,Check,Emp_119,INV-2024-0000058,0,normal
TX-000051,2024-01-02 13:35:00,2683.58,Vendor_045,Support,IT,Wire,Emp_120,INV-2024-0000060,0,normal
TX-000052,2024-01-02 13:41:00,3650.62,Vendor_085,Marketing,Travel,Card,Emp_057,INV-2024-0000043,0,normal
TX-000053,2024-01-02 13:49:00,2606.98,Vendor_109,IT,Travel,Card,Emp_032,INV-2024-0000035,0,normal
TX-000054,2024-01-02 14:09:00,1717.05,Vendor_117,Operations,Payroll,Check,Emp_063,INV-2024-0000055,0,normal
TX-000055,2024-01-02 14:24:00,3287.96,Vendor_070,IT,Consulting,Card,Emp_045,INV-2024-0000029,0,normal
TX-000056,2024-01-02 14:29:00,2091.04,Vendor_065,IT,IT,Card,Emp_042,INV-2024-0000051,0,normal
TX-000057,2024-01-02 14:47:00,1835.46,Vendor_107,IT,Operations,Check,Emp_031,INV-2024-0000039,0,normal
TX-000058,2024-01-02 14:51:00,1477.42,Vendor_098,Legal,Travel,Check,Emp_089,INV-2024-0000053,0,normal
TX-000059,2024-01-02 15:03:00,2260.85,Vendor_103,Sales,Consulting,Check,Emp_104,INV-2024-0000050,0,normal
TX-000060,2024-01-02 15:33:00,2034.49,Vendor_086,IT,Supplies,Check,Emp_037,INV-2024-0000047,0,normal
TX-000061,2024-01-02 15:33:00,3326.58,Vendor_073,Sales,IT,Check,Emp_103,INV-2024-0000052,0,normal
TX-000062,2024-01-02 15:35:00,5412.74,Vendor_059,Marketing,Supplies,Check,Emp_051,INV-2024-0000054,0,normal
TX-000063,2024-01-02 15:45:00,284.79,Vendor_076,Operations,Consulting,Wire,Emp_075,INV-2024-0000062,0,normal
TX-000064,2024-01-02 16:56:00,5990.79,Vendor_013,Sales,Consulting,Card,Emp_094,INV-2024-0000048,0,normal
TX-000065,2024-01-02 17:09:00,502.85,Vendor_116,HR,Travel,ACH,Emp_028,INV-2024-0000031,0,normal
TX-000066,2024-01-02 17:48:00,2159.66,Vendor_080,IT,Operations,Wire,Emp_042,INV-2024-0000037,0,normal
TX-000067,2024-01-02 18:24:00,4412.71,Vendor_073,Sales,Supplies,Wire,Emp_098,INV-2024-0000059,0,normal
TX-000068,2024-01-03 07:15:00,1254.89,Vendor_019,HR,Operations,ACH,Emp_028,INV-2024-0000097,0,normal
TX-000069,2024-01-03 07:22:00,3107.79,Vendor_052,Finance,Supplies,Wire,Emp_010,INV-2024-0000086,0,normal
TX-000070,2024-01-03 09:31:00,2350.0,Vendor_042,Marketing,Operations,Card,Emp_050,INV-2024-0000099,0,normal
TX-000071,2024-01-03 09:37:00,3218.57,Vendor_064,Sales,Supplies,Card,Emp_091,INV-2024-0000092,0,normal
TX-000072,2024-01-03 09:47:00,2961.77,Vendor_069,HR,Supplies,Check,Emp_021,INV-2024-0000101,0,normal
TX-000073,2024-01-03 10:08:00,2122.29,Vendor_103,Finance,Consulting,ACH,Emp_008,INV-2024-0000098,0,normal
TX-000074,2024-01-03 10:17:00,1517.86,Vendor_076,Legal,Consulting,Wire,Emp_082,INV-2024-0000077,0,normal
TX-000075,2024-01-03 10:29:00,2537.21,Vendor_089,Operations,Travel,Card,Emp_070,INV-2024-0000083,0,normal
TX-000076,2024-01-03 10:32:00,1651.59,Vendor_036,IT,Payroll,Check,Emp_042,INV-2024-0000100,0,normal
TX-000077,2024-01-03 10:35:00,2094.82,Vendor_027,Legal,Supplies,ACH,Emp_080,INV-2024-0000079,0,normal
TX-000078,2024-01-03 10:36:00,1534.1,Vendor_072,Support,IT,Check,Emp_111,INV-2024-0000090,0,normal
TX-000079,2024-01-03 10:40:00,1555.18,Vendor_104,Finance,Operations,Wire,Emp_011,INV-2024-0000073,0,normal
TX-000080,2024-01-03 11:06:00,844.55,Vendor_003,Sales,Consulting,ACH,Emp_096,INV-2024-0000088,0,normal
TX-000081,2024-01-03 11:08:00,2000.54,Vendor_115,Sales,Supplies,Wire,Emp_100,INV-2024-0000078,0,normal
TX-000082,2024-01-03 11:15:00,1398.91,Vendor_043,HR,Operations,Wire,Emp_030,INV-2024-0000093,0,normal
TX-000083,2024-01-03 11:53:00,2362.03,Vendor_042,Marketing,Payroll,ACH,Emp_049,INV-2024-0000096,0,normal
TX-000084,2024-01-03 11:55:00,4186.72,Vendor_007,Operations,Supplies,Wire,Emp_069,INV-2024-0000094,0,normal
TX-000085,2024-01-03 12:16:00,621.45,Vendor_019,HR,Operations,ACH,Emp_026,INV-2024-0000069,0,normal
TX-000086,2024-01-03 12:19:00,2126.44,Vendor_075,Legal,Operations,Card,Emp_082,INV-2024-0000081,0,normal
TX-000087,2024-01-03 12:20:00,1558.09,Vendor_050,HR,Consulting,Card,Emp_018,INV-2024-0000074,0,normal
TX-000088,2024-01-03 12:29:00,5126.18,Vendor_002,Finance,Payroll,Wire,Emp_005,INV-2024-0000076,0,normal
TX-000089,2024-01-03 13:00:00,1913.27,Vendor_032,Finance,IT,Wire,Emp_011,INV-2024-0000089,0,normal
TX-000090,2024-01-03 13:06:00,621.16,Vendor_012,Legal,IT,Check,Emp_090,INV-2024-0000067,0,normal
TX-000091,2024-01-03 13:19:00,593.28,Vendor_116,Finance,IT,Wire,Emp_011,INV-2024-0000087,0,normal
TX-000092,2024-01-03 13:34:00,1720.6,Vendor_036,IT,Payroll,ACH,Emp_034,INV-2024-0000068,0,normal
TX-000093,2024-01-03 13:51:00,1783.6,Vendor_062,Sales,IT,ACH,Emp_096,INV-2024-0000095,0,normal
TX-000094,2024-01-03 13:51:00,4368.47,Vendor_092,Sales,Operations,ACH,Emp_098,INV-2024-0000084,0,normal
TX-000095,2024-01-03 13:57:00,1564.79,Vendor_102,HR,Consulting,Check,Emp_027,INV-2024-0000075,0,normal
TX-000096,2024-01-03 14:00:00,3506.88,Vendor_112,IT,Payroll,Check,Emp_034,INV-2024-0000102,0,normal
TX-000097,2024-01-03 14:25:00,2166.42,Vendor_053,Finance,Travel,ACH,Emp_003,INV-2024-0000082,0,normal
TX-000098,2024-01-03 15:04:00,2359.78,Vendor_004,IT,IT,Wire,Emp_033,INV-2024-0000091,0,normal
TX-000099,2024-01-03 15:04:00,1910.8,Vendor_062,IT,Consulting,Card,Emp_043,INV-2024-0000071,0,normal
TX-000100,2024-01-03 15:23:00,1791.01,Vendor_115,Sales,Supplies,Wire,Emp_092,INV-2024-0000072,0,normal
TX-000101,2024-01-03 15:56:00,3340.42,Vendor_057,Support,Supplies,ACH,Emp_118,INV-2024-0000070,0,normal
TX-000102,2024-01-03 16:07:00,9301.92,Vendor_002,Finance,Payroll,Card,Emp_011,INV-2024-0000080,0,normal
TX-000103,2024-01-03 17:08:00,1799.95,Vendor_036,IT,Payroll,Check,Emp_043,INV-2024-0000085,0,normal
TX-000104,2024-01-03 17:35:00,538.87,Vendor_019,HR,Operations,ACH,Emp_026,INV-2024-0002405,1,same_day_burst
TX-000105,2024-01-04 02:07:00,9227.11,Vendor_002,Finance,Payroll,Card,Emp_007,INV-8054-0000080,1,fuzzy_duplicate
TX-000106,2024-01-04 07:35:00,3652.2,Vendor_023,Marketing,Operations,ACH,Emp_053,INV-2024-0000124,0,normal
TX-000107,2024-01-04 08:25:00,2459.17,Vendor_045,Support,Consulting,Wire,Emp_115,INV-2024-0000114,0,normal
TX-000108,2024-01-04 08:36:00,1557.9,Vendor_072,Support,IT,Check,Emp_117,INV-2024-0000090,1,duplicate_invoice
TX-000109,2024-01-04 08:59:00,3926.55,Vendor_052,Finance,IT,ACH,Emp_007,INV-2024-0000109,0,normal
TX-000110,2024-01-04 09:17:00,2018.74,Vendor_004,IT,IT,Card,Emp_034,INV-2024-0000112,0,normal
TX-000111,2024-01-04 09:36:00,1863.77,Vendor_055,Operations,Supplies,Card,Emp_061,INV-2024-0000131,0,normal
TX-000112,2024-01-04 10:06:00,3069.1,Vendor_077,Sales,Travel,Wire,Emp_096,INV-2024-0000105,0,normal
TX-000113,2024-01-04 10:08:00,1750.0,Vendor_040,IT,IT,ACH,Emp_034,INV-2024-0000129,0,normal
TX-000114,2024-01-04 10:31:00,2549.37,Vendor_014,HR,Payroll,Check,Emp_019,INV-2024-0000121,0,normal
TX-000115,2024-01-04 11:01:00,1715.17,Vendor_023,Sales,Operations,Card,Emp_093,INV-2024-0000107,0,normal
TX-000116,2024-01-04 11:16:00,4525.02,Vendor_082,Sales,Operations,ACH,Emp_102,INV-2024-0000106,0,normal
TX-000117,2024-01-04 11:37:00,2098.1,Vendor_106,Support,Consulting,Check,Emp_116,INV-2024-0000126,0,normal
TX-000118,2024-01-04 11:47:00,1141.77,Vendor_043,HR,Supplies,ACH,Emp_026,INV-2024-0000135,0,normal
TX-000119,2024-01-04 11:52:00,11710.37,Vendor_026,Marketing,Payroll,Check,Emp_053,INV-2024-0000123,0,normal
TX-000120,2024-01-04 11:53:00,988.9,Vendor_031,HR,IT,Check,Emp_028,INV-2024-0000139,0,normal
TX-000121,2024-01-04 11:58:00,1770.14,Vendor_107,IT,Consulting,Wire,Emp_045,INV-2024-0000111,0,normal
TX-000122,2024-01-04 12:01:00,3350.0,Vendor_120,Support,Operations,Check,Emp_107,INV-2024-0000122,0,normal
TX-000123,2024-01-04 12:15:00,1350.0,Vendor_036,IT,Operations,Wire,Emp_042,INV-2024-0000140,0,normal
TX-000124,2024-01-04 12:23:00,6004.7,Vendor_082,Sales,Payroll,Check,Emp_091,INV-2024-0000138,0,normal
TX-000125,2024-01-04 12:30:00,2466.95,Vendor_030,Sales,Operations,ACH,Emp_104,INV-2024-0000110,0,normal
TX-000126,2024-01-04 12:30:00,1837.01,Vendor_053,HR,Travel,ACH,Emp_021,INV-2024-0000130,0,normal
TX-000127,2024-01-04 12:48:00,390.53,Vendor_076,Operations,Consulting,Card,Emp_066,INV-2024-0000115,0,normal
TX-000128,2024-01-04 13:30:00,3245.34,Vendor_010,Support,Supplies,Wire,Emp_107,INV-2024-0000104,0,normal
TX-000129,2024-01-04 14:00:00,4053.49,Vendor_074,Marketing,IT,ACH,Emp_049,INV-2024-0000125,0,normal
TX-000130,2024-01-04 14:37:00,4667.13,Vendor_073,Sales,Supplies,Wire,Emp_092,INV-2024-0000137,0,normal
TX-000131,2024-01-04 14:53:00,2300.0,Vendor_033,Marketing,Operations,Wire,Emp_046,INV-2024-0000127,0,normal
TX-000132,2024-01-04 15:15:00,1788.14,Vendor_104,Finance,Consulting,Card,Emp_010,INV-2024-0000120,0,normal
TX-000133,2024-01-04 15:38:00,1996.37,Vendor_120,Support,Payroll,Card,Emp_110,INV-2024-0000108,0,normal
TX-000134,2024-01-04 15:43:00,6427.83,Vendor_016,Support,IT,Wire,Emp_109,INV-2024-0000116,0,normal
TX-000135,2024-01-04 15:45:00,2118.7,Vendor_109,IT,Operations,Check,Emp_036,INV-2024-0000119,0,normal
TX-000136,2024-01-04 15:55:00,1065.52,Vendor_088,Operations,Consulting,Wire,Emp_069,INV-2024-0000128,0,normal
TX-000137,2024-01-04 16:09:00,2164.51,Vendor_057,Support,Supplies,ACH,Emp_106,INV-2024-0000113,0,normal
TX-000138,2024-01-04 16:38:00,3187.1,Vendor_034,Operations,Operations,Card,Emp_061,INV-2024-0000117,0,normal
TX-000139,2024-01-04 16:51:00,1594.07,Vendor_025,IT,Operations,Check,Emp_034,INV-2024-0000134,0,normal
TX-000140,2024-01-04 16:52:00,4752.72,Vendor_022,Sales,Travel,ACH,Emp_103,INV-2024-0000118,0,normal
TX-000141,2024-01-04 17:08:00,3776.94,Vendor_008,Support,Operations,Wire,Emp_120,INV-2024-0000103,0,normal
TX-000142,2024-01-04 17:15:00,5229.02,Vendor_091,Operations,Consulting,ACH,Emp_067,INV-2024-0000132,0,normal
TX-000143,2024-01-04 17:20:00,3788.27,Vendor_066,Support,Consulting,ACH,Emp_119,INV-2024-0000141,0,normal
TX-000144,2024-01-04 17:25:00,6387.93,Vendor_053,Finance,Travel,Wire,Emp_003,INV-2024-0002443,1,low_history_high_amount
TX-000145,2024-01-04 17:27:00,642.67,Vendor_116,Finance,IT,Wire,Emp_009,INV-2024-0000136,0,normal
TX-000146,2024-01-04 18:26:00,3347.02,Vendor_045,Support,Consulting,Card,Emp_117,INV-2024-0000133,0,normal
TX-000147,2024-01-05 07:43:00,1710.73,Vendor_015,Legal,IT,Card,Emp_089,INV-2024-0000153,0,normal
TX-000148,2024-01-05 09:06:00,2956.54,Vendor_035,Operations,Operations,Check,Emp_075,INV-2024-0000145,0,normal
TX-000149,2024-01-05 09:21:00,3677.3,Vendor_078,Marketing,Travel,Card,Emp_059,INV-2024-0000146,0,normal
TX-000150,2024-01-05 09:25:00,2750.99,Vendor_008,Support,IT,Wire,Emp_107,INV-2024-0000159,0,normal
TX-000151,2024-01-05 10:44:00,8036.38,Vendor_002,Finance,IT,Card,Emp_011,INV-2024-0000144,0,normal
TX-000152,2024-01-05 12:04:00,4605.57,Vendor_082,Sales,Operations,ACH,Emp_093,INV-2024-0000148,0,normal
TX-000153,2024-01-05 12:21:00,8080.29,Vendor_090,Finance,Consulting,Check,Emp_013,INV-2024-0000162,0,normal
TX-000154,2024-01-05 12:28:00,4037.52,Vendor_022,Sales,Supplies,Wire,Emp_101,INV-2024-0000151,0,normal
TX-000155,2024-01-05 12:42:00,2446.08,Vendor_070,IT,Consulting,Card,Emp_031,INV-2024-0000150,0,normal
TX-000156,2024-01-05 12:49:00,1771.31,Vendor_089,Operations,IT,Card,Emp_072,INV-2024-0000163,0,normal
TX-000157,2024-01-05 12:54:00,696.33,Vendor_056,HR,Payroll,ACH,Emp_020,INV-2024-0000154,0,normal
TX-000158,2024-01-05 13:11:00,2294.5,Vendor_015,Legal,Supplies,ACH,Emp_077,INV-2024-0000142,0,normal
TX-000159,2024-01-05 13:13:00,5869.82,Vendor_090,Finance,Operations,ACH,Emp_013,INV-2024-0000161,0,normal
TX-000160,2024-01-05 13:15:00,484.51,Vendor_019,HR,Operations,ACH,Emp_019,INV-2024-0000160,0,normal
TX-000161,2024-01-05 13:35:00,2688.52,Vendor_027,Legal,Supplies,Wire,Emp_078,INV-2024-0000156,0,normal
TX-000162,2024-01-05 13:44:00,1560.67,Vendor_062,Operations,Consulting,Card,Emp_061,INV-2024-0000164,0,normal
TX-000163,2024-01-05 14:06:00,1099.33,Vendor_093,Finance,Payroll,ACH,Emp_004,INV-2024-0000157,0,normal
TX-000164,2024-01-05 14:29:00,4176.23,Vendor_066,Support,Operations,ACH,Emp_114,INV-2024-0000152,0,normal
TX-000165,2024-01-05 14:31:00,2930.02,Vendor_089,Operations,Supplies,Check,Emp_072,INV-2024-0000147,0,normal
TX-000166,2024-01-05 14:32:00,2300.39,Vendor_015,Legal,Supplies,ACH,Emp_077,INV-2024-0002450,1,same_day_burst
TX-000167,2024-01-05 14:52:00,783.45,Vendor_048,Legal,Operations,ACH,Emp_090,INV-2024-0000155,0,normal
TX-000168,2024-01-05 15:03:00,1740.18,Vendor_036,IT,Travel,Wire,Emp_044,INV-2024-0000158,0,normal
TX-000169,2024-01-05 15:12:00,2132.94,Vendor_064,Sales,IT,Wire,Emp_101,INV-2024-0000149,0,normal
TX-000170,2024-01-05 16:27:00,2622.9,Vendor_057,Support,Supplies,Check,Emp_113,INV-2024-0000143,0,normal
TX-000171,2024-01-06 07:13:00,1389.59,Vendor_072,Support,IT,Card,Emp_110,INV-2024-0000166,0,normal
TX-000172,2024-01-06 07:17:00,1500.08,Vendor_004,IT,IT,Wire,Emp_038,INV-2024-0000180,0,normal
TX-000173,2024-01-06 08:23:00,1340.68,Vendor_014,Support,Payroll,Card,Emp_111,INV-2024-0000169,0,normal
TX-000174,2024-01-06 08:43:00,4406.78,Vendor_009,Support,IT,Check,Emp_118,INV-2024-0000176,0,normal
TX-000175,2024-01-06 10:09:00,5098.11,Vendor_009,HR,Operations,Check,Emp_018,INV-2024-0000182,0,normal
TX-000176,2024-01-06 10:12:00,485.27,Vendor_111,Finance,IT,Check,Emp_002,INV-2024-0000167,0,normal
TX-000177,2024-01-06 10:32:00,4601.79,Vendor_120,Operations,Payroll,Card,Emp_063,INV-2024-0000177,0,normal
TX-000178,2024-01-06 11:16:00,1081.34,Vendor_005,Operations,IT,Card,Emp_066,INV-2024-0000179,0,normal
TX-000179,2024-01-06 11:23:00,2043.67,Vendor_078,Finance,Travel,Wire,Emp_009,INV-2024-0000168,0,normal
TX-000180,2024-01-06 11:30:00,3395.47,Vendor_006,Legal,Supplies,Check,Emp_078,INV-2024-0000172,0,normal
TX-000181,2024-01-06 11:47:00,1071.32,Vendor_088,Operations,Consulting,Check,Emp_063,INV-2024-0000183,0,normal
TX-000182,2024-01-06 11:53:00,5811.8,Vendor_091,Finance,Consulting,Wire,Emp_004,INV-2024-0000173,0,normal
TX-000183,2024-01-06 11:58:00,1851.85,Vendor_046,Legal,Operations,ACH,Emp_078,INV-2024-0000170,0,normal
TX-000184,2024-01-06 12:46:00,2265.29,Vendor_034,Operations,IT,Wire,Emp_070,INV-2024-0000181,0,normal
TX-000185,2024-01-06 12:48:00,1973.44,Vendor_051,Legal,Operations,ACH,Emp_089,INV-2024-0000175,0,normal
TX-000186,2024-01-06 13:08:00,1769.04,Vendor_109,IT,Consulting,Wire,Emp_044,INV-2024-0000171,0,normal
TX-000187,2024-01-06 16:31:00,3427.23,Vendor_007,HR,Supplies,Card,Emp_023,INV-2024-0000184,0,normal
TX-000188,2024-01-06 16:33:00,744.8,Vendor_019,HR,Operations,Check,Emp_025,INV-2024-0000174,0,normal
TX-000189,2024-01-06 16:55:00,2050.0,Vendor_051,Marketing,IT,Check,Emp_057,INV-2024-0000178,0,normal
TX-000190,2024-01-06 18:37:00,4605.78,Vendor_065,HR,IT,ACH,Emp_029,INV-2024-0000165,0,normal
TX-000191,2024-01-07 02:27:00,650.57,Vendor_116,Finance,IT,Wire,Emp_008,INV-2024-0900136,1,fuzzy_duplicate
TX-000192,2024-01-07 08:17:00,2005.46,Vendor_062,Sales,IT,Card,Emp_098,INV-2024-0000201,0,normal
TX-000193,2024-01-07 08:20:00,5630.6,Vendor_095,Support,Payroll,Card,Emp_108,INV-2024-0000193,0,normal
TX-000194,2024-01-07 09:06:00,1511.34,Vendor_033,Marketing,Operations,Wire,Emp_048,INV-2024-0000206,0,normal
TX-000195,2024-01-07 09:25:00,4617.66,Vendor_020,Marketing,Consulting,Wire,Emp_051,INV-2024-0000190,0,normal
TX-000196,2024-01-07 09:29:00,645.72,Vendor_111,Finance,IT,ACH,Emp_003,INV-2024-0000192,0,normal
TX-000197,2024-01-07 09:32:00,2801.5,Vendor_007,HR,Travel,Card,Emp_027,INV-2024-0000198,0,normal
TX-000198,2024-01-07 09:33:00,2308.36,Vendor_038,Operations,Operations,Check,Emp_064,INV-2024-0000202,0,normal
TX-000199,2024-01-07 10:23:00,2619.22,Vendor_114,Sales,Travel,Wire,Emp_102,INV-2024-0000188,0,normal
TX-000200,2024-01-07 10:32:00,785.07,Vendor_003,Sales,Consulting,ACH,Emp_101,INV-2024-0000205,0,normal
TX-000201,2024-01-07 11:01:00,3954.06,Vendor_120,Support,Payroll,Check,Emp_118,INV-2024-0000194,0,normal
TX-000202,2024-01-07 11:19:00,835.49,Vendor_031,HR,IT,ACH,Emp_017,INV-2024-0000197,0,normal
TX-000203,2024-01-07 11:55:00,7846.56,Vendor_091,Finance,Payroll,ACH,Emp_014,INV-2024-0000191,0,normal
TX-000204,2024-01-07 12:14:00,4211.39,Vendor_080,IT,Supplies,Card,Emp_037,INV-2024-0000195,0,normal
TX-000205,2024-01-07 12:46:00,8083.63,Vendor_091,Finance,Payroll,ACH,Emp_004,INV-2024-0000185,0,normal
TX-000206,2024-01-07 13:03:00,4620.04,Vendor_089,Operations,Consulting,Card,Emp_068,INV-2024-0000203,0,normal
TX-000207,2024-01-07 14:34:00,2939.96,Vendor_068,Sales,Consulting,Check,Emp_100,INV-2024-0000189,0,normal
TX-000208,2024-01-07 14:53:00,2203.07,Vendor_007,HR,Consulting,Check,Emp_030,INV-2024-0000196,0,normal
TX-000209,2024-01-07 14:58:00,1699.84,Vendor_005,IT,Payroll,ACH,Emp_037,INV-2024-0000207,0,normal
TX-000210,2024-01-07 15:02:00,2744.96,Vendor_057,Support,Supplies,ACH,Emp_112,INV-2024-0000200,0,normal
TX-000211,2024-01-07 15:35:00,5544.43,Vendor_002,Finance,IT,Wire,Emp_013,INV-2024-0000187,0,normal
TX-000212,2024-01-07 16:25:00,1262.86,Vendor_052,Support,Consulting,Card,Emp_116,INV-2024-0000199,0,normal
TX-000213,2024-01-07 17:14:00,3063.67,Vendor_078,HR,Payroll,Wire,Emp_023,INV-2024-0000186,0,normal
TX-000214,2024-01-07 18:34:00,750.0,Vendor_056,HR,Payroll,Card,Emp_030,INV-2024-0000204,0,normal
TX-000215,2024-01-08 08:31:00,2239.6,Vendor_045,Support,Consulting,Card,Emp_111,INV-2024-0000223,0,normal
TX-000216,2024-01-08 08:36:00,750.0,Vendor_093,Finance,Payroll,Wire,Emp_015,INV-2024-0000218,0,normal
TX-000217,2024-01-08 08:48:00,2161.23,Vendor_005,Support,Supplies,Check,Emp_106,INV-2024-0000211,0,normal
TX-000218,2024-01-08 09:31:00,4337.19,Vendor_052,Finance,IT,Card,Emp_002,INV-2024-0000216,0,normal
